"","inferred location","true location","sites","error","m10","missingindex","Genotype","lost_rate","lost_br","MO"
"1277","16","37","40","0.05","0.01","0","Ternary","0","0","MO"
"1278","11","37","40","0.05","0.01","0","Ternary","0","0","MO"
"1279","21","35","40","0.05","0.01","0","Ternary","0","0","MO"
"1280","17","35","40","0.05","0.01","0","Ternary","0","0","MO"
"1281","14","30","40","0.05","0.01","0","Ternary","0","0","MO"
"1282","16","33","40","0.05","0.01","0","Ternary","0","0","MO"
"1283","9","33","40","0.05","0.01","0","Ternary","0","0","MO"
"1284","15","37","40","0.05","0.01","0","Ternary","0","0","MO"
"1285","14","26","40","0.05","0.01","0","Ternary","0","0","MO"
"1286","14","40","40","0.05","0.01","0","Ternary","0","0","MO"
"1287","16","32","40","0.05","0.01","0","Ternary","0","0","MO"
"1288","14","33","40","0.05","0.01","0","Ternary","0","0","MO"
"1289","19","29","40","0.05","0.01","0","Ternary","0","0","MO"
"1290","17","36","40","0.05","0.01","0","Ternary","0","0","MO"
"1291","15","36","40","0.05","0.01","0","Ternary","0","0","MO"
"1292","16","34","40","0.05","0.01","0","Ternary","0","0","MO"
"1293","16","32","40","0.05","0.01","0","Ternary","0","0","MO"
"1294","17","27","40","0.05","0.01","0","Ternary","0","0","MO"
"1295","11","32","40","0.05","0.01","0","Ternary","0","0","MO"
"1296","4","40","40","0.05","0.01","0","Ternary","0","0","MO"
"1297","23","35","40","0.05","0.01","0","Ternary","0","0","MO"
"1298","15","35","40","0.05","0.01","0","Ternary","0","0","MO"
"1299","15","32","40","0.05","0.01","0","Ternary","0","0","MO"
"1300","21","37","40","0.05","0.01","0","Ternary","0","0","MO"
"1301","11","28","40","0.05","0.1","0","Ternary","0","0","MO"
"1302","14","30","40","0.05","0.1","0","Ternary","0","0","MO"
"1303","13","36","40","0.05","0.1","0","Ternary","0","0","MO"
"1304","19","30","40","0.05","0.1","0","Ternary","0","0","MO"
"1305","19","34","40","0.05","0.1","0","Ternary","0","0","MO"
"1306","15","38","40","0.05","0.1","0","Ternary","0","0","MO"
"1307","20","35","40","0.05","0.1","0","Ternary","0","0","MO"
"1308","13","32","40","0.05","0.1","0","Ternary","0","0","MO"
"1309","17","36","40","0.05","0.1","0","Ternary","0","0","MO"
"1310","15","35","40","0.05","0.1","0","Ternary","0","0","MO"
"1311","14","27","40","0.05","0.1","0","Ternary","0","0","MO"
"1312","20","38","40","0.05","0.1","0","Ternary","0","0","MO"
"1313","12","37","40","0.05","0.1","0","Ternary","0","0","MO"
"1314","15","36","40","0.05","0.1","0","Ternary","0","0","MO"
"1315","13","34","40","0.05","0.1","0","Ternary","0","0","MO"
"1316","12","30","40","0.05","0.1","0","Ternary","0","0","MO"
"1317","22","35","40","0.05","0.1","0","Ternary","0","0","MO"
"1318","16","34","40","0.05","0.1","0","Ternary","0","0","MO"
"1319","13","35","40","0.05","0.1","0","Ternary","0","0","MO"
"1320","18","34","40","0.05","0.1","0","Ternary","0","0","MO"
"1321","12","37","40","0.05","0.1","0","Ternary","0","0","MO"
"1322","16","29","40","0.05","0.1","0","Ternary","0","0","MO"
"1323","15","40","40","0.05","0.1","0","Ternary","0","0","MO"
"1324","18","34","40","0.05","0.1","0","Ternary","0","0","MO"
"1325","12","31","40","0.05","0.1","0","Ternary","0","0","MO"
"1326","16","36","40","0.05","0.1","0","Ternary","0","0","MO"
"1327","12","38","40","0.05","0.1","0","Ternary","0","0","MO"
"1328","18","32","40","0.05","0.1","0","Ternary","0","0","MO"
"1329","15","32","40","0.05","0.1","0","Ternary","0","0","MO"
"1330","16","32","40","0.05","0.1","0","Ternary","0","0","MO"
"1331","15","36","40","0.05","0.1","0","Ternary","0","0","MO"
"1332","20","33","40","0.05","0.1","0","Ternary","0","0","MO"
"1333","16","38","40","0.05","0.1","0","Ternary","0","0","MO"
"1334","16","37","40","0.05","0.1","0","Ternary","0","0","MO"
"1335","9","27","40","0.05","0.1","0","Ternary","0","0","MO"
"1336","14","37","40","0.05","0.1","0","Ternary","0","0","MO"
"1337","18","32","40","0.05","0.1","0","Ternary","0","0","MO"
"1338","12","35","40","0.05","0.1","0","Ternary","0","0","MO"
"1339","13","36","40","0.05","0.1","0","Ternary","0","0","MO"
"1340","21","37","40","0.05","0.1","0","Ternary","0","0","MO"
"1341","17","32","40","0.05","0.1","0","Ternary","0","0","MO"
"1342","14","27","40","0.05","0.1","0","Ternary","0","0","MO"
"1343","20","35","40","0.05","0.1","0","Ternary","0","0","MO"
"1344","12","34","40","0.05","0.1","0","Ternary","0","0","MO"
"1345","20","34","40","0.05","0.1","0","Ternary","0","0","MO"
"1346","15","33","40","0.05","0.1","0","Ternary","0","0","MO"
"1347","13","33","40","0.05","0.1","0","Ternary","0","0","MO"
"1348","15","31","40","0.05","0.1","0","Ternary","0","0","MO"
"1349","13","30","40","0.05","0.1","0","Ternary","0","0","MO"
"1350","16","33","40","0.05","0.1","0","Ternary","0","0","MO"
"1351","14","35","40","0.05","0.1","0","Ternary","0","0","MO"
"1352","18","30","40","0.05","0.1","0","Ternary","0","0","MO"
"1353","25","37","40","0.05","0.1","0","Ternary","0","0","MO"
"1354","14","36","40","0.05","0.1","0","Ternary","0","0","MO"
"1355","15","37","40","0.05","0.1","0","Ternary","0","0","MO"
"1356","27","39","40","0.05","0.1","0","Ternary","0","0","MO"
"1357","17","35","40","0.05","0.1","0","Ternary","0","0","MO"
"1358","10","37","40","0.05","0.1","0","Ternary","0","0","MO"
"1359","7","39","40","0.05","0.1","0","Ternary","0","0","MO"
"1360","19","36","40","0.05","0.1","0","Ternary","0","0","MO"
"1361","18","34","40","0.05","0.1","0","Ternary","0","0","MO"
"1362","15","38","40","0.05","0.1","0","Ternary","0","0","MO"
"1363","16","36","40","0.05","0.1","0","Ternary","0","0","MO"
"1364","15","27","40","0.05","0.1","0","Ternary","0","0","MO"
"1365","19","32","40","0.05","0.1","0","Ternary","0","0","MO"
"1366","12","33","40","0.05","0.1","0","Ternary","0","0","MO"
"1367","15","33","40","0.05","0.1","0","Ternary","0","0","MO"
"1368","23","38","40","0.05","0.1","0","Ternary","0","0","MO"
"1369","21","33","40","0.05","0.1","0","Ternary","0","0","MO"
"1370","17","31","40","0.05","0.1","0","Ternary","0","0","MO"
"1371","7","38","40","0.05","0.1","0","Ternary","0","0","MO"
"1372","13","36","40","0.05","0.1","0","Ternary","0","0","MO"
"1373","12","35","40","0.05","0.1","0","Ternary","0","0","MO"
"1374","21","35","40","0.05","0.1","0","Ternary","0","0","MO"
"1375","11","37","40","0.05","0.1","0","Ternary","0","0","MO"
"1376","15","34","40","0.05","0.1","0","Ternary","0","0","MO"
"1377","14","33","40","0.05","0.1","0","Ternary","0","0","MO"
"1378","13","38","40","0.05","0.1","0","Ternary","0","0","MO"
"1379","13","33","40","0.05","0.1","0","Ternary","0","0","MO"
"1380","16","32","40","0.05","0.1","0","Ternary","0","0","MO"
"1381","18","30","40","0.05","0.1","0","Ternary","0","0","MO"
"1382","16","33","40","0.05","0.1","0","Ternary","0","0","MO"
"1383","24","36","40","0.05","0.1","0","Ternary","0","0","MO"
"1384","20","36","40","0.05","0.1","0","Ternary","0","0","MO"
"1385","12","22","40","0.05","0.1","0","Ternary","0","0","MO"
"1386","16","32","40","0.05","0.1","0","Ternary","0","0","MO"
"1387","17","35","40","0.05","0.1","0","Ternary","0","0","MO"
"1388","12","33","40","0.05","0.1","0","Ternary","0","0","MO"
"1389","18","29","40","0.05","0.1","0","Ternary","0","0","MO"
"1390","7","37","40","0.05","0.1","0","Ternary","0","0","MO"
"1391","9","32","40","0.05","0.1","0","Ternary","0","0","MO"
"1392","11","36","40","0.05","0.1","0","Ternary","0","0","MO"
"1393","19","36","40","0.05","0.1","0","Ternary","0","0","MO"
"1394","17","32","40","0.05","0.1","0","Ternary","0","0","MO"
"1395","16","33","40","0.05","0.1","0","Ternary","0","0","MO"
"1396","8","38","40","0.05","0.1","0","Ternary","0","0","MO"
"1397","15","35","40","0.05","0.1","0","Ternary","0","0","MO"
"1398","12","31","40","0.05","0.1","0","Ternary","0","0","MO"
"1399","20","33","40","0.05","0.1","0","Ternary","0","0","MO"
"1400","9","30","40","0.05","0.1","0","Ternary","0","0","MO"
"1401","13","27","40","0.05","1","0","Ternary","0","0","MO"
"1402","16","34","40","0.05","1","0","Ternary","0","0","MO"
"1403","17","38","40","0.05","1","0","Ternary","0","0","MO"
"1404","16","31","40","0.05","1","0","Ternary","0","0","MO"
"1405","17","29","40","0.05","1","0","Ternary","0","0","MO"
"1406","22","38","40","0.05","1","0","Ternary","0","0","MO"
"1407","12","31","40","0.05","1","0","Ternary","0","0","MO"
"1408","13","32","40","0.05","1","0","Ternary","0","0","MO"
"1409","11","31","40","0.05","1","0","Ternary","0","0","MO"
"1410","14","31","40","0.05","1","0","Ternary","0","0","MO"
"1411","11","31","40","0.05","1","0","Ternary","0","0","MO"
"1412","15","34","40","0.05","1","0","Ternary","0","0","MO"
"1413","8","36","40","0.05","1","0","Ternary","0","0","MO"
"1414","15","35","40","0.05","1","0","Ternary","0","0","MO"
"1415","16","30","40","0.05","1","0","Ternary","0","0","MO"
"1416","9","24","40","0.05","1","0","Ternary","0","0","MO"
"1417","12","33","40","0.05","1","0","Ternary","0","0","MO"
"1418","14","33","40","0.05","1","0","Ternary","0","0","MO"
"1419","15","37","40","0.05","1","0","Ternary","0","0","MO"
"1420","14","28","40","0.05","1","0","Ternary","0","0","MO"
"1421","7","36","40","0.05","1","0","Ternary","0","0","MO"
"1422","14","29","40","0.05","1","0","Ternary","0","0","MO"
"1423","13","36","40","0.05","1","0","Ternary","0","0","MO"
"1424","21","35","40","0.05","1","0","Ternary","0","0","MO"
"1425","12","29","40","0.05","1","0","Ternary","0","0","MO"
"1426","19","37","40","0.05","1","0","Ternary","0","0","MO"
"1427","10","34","40","0.05","1","0","Ternary","0","0","MO"
"1428","17","32","40","0.05","1","0","Ternary","0","0","MO"
"1429","12","36","40","0.05","1","0","Ternary","0","0","MO"
"1430","14","32","40","0.05","1","0","Ternary","0","0","MO"
"1431","11","27","40","0.05","1","0","Ternary","0","0","MO"
"1432","20","35","40","0.05","1","0","Ternary","0","0","MO"
"1433","17","32","40","0.05","1","0","Ternary","0","0","MO"
"1434","18","36","40","0.05","1","0","Ternary","0","0","MO"
"1435","15","34","40","0.05","1","0","Ternary","0","0","MO"
"1436","14","36","40","0.05","1","0","Ternary","0","0","MO"
"1437","19","36","40","0.05","1","0","Ternary","0","0","MO"
"1438","12","33","40","0.05","1","0","Ternary","0","0","MO"
"1439","13","30","40","0.05","1","0","Ternary","0","0","MO"
"1440","13","33","40","0.05","1","0","Ternary","0","0","MO"
"1441","15","32","40","0.05","1","0","Ternary","0","0","MO"
"1442","9","26","40","0.05","1","0","Ternary","0","0","MO"
"1443","15","32","40","0.05","1","0","Ternary","0","0","MO"
"1444","10","32","40","0.05","1","0","Ternary","0","0","MO"
"1445","19","32","40","0.05","1","0","Ternary","0","0","MO"
"1446","12","33","40","0.05","1","0","Ternary","0","0","MO"
"1447","17","37","40","0.05","1","0","Ternary","0","0","MO"
"1448","14","33","40","0.05","1","0","Ternary","0","0","MO"
"1449","15","29","40","0.05","1","0","Ternary","0","0","MO"
"1450","13","35","40","0.05","1","0","Ternary","0","0","MO"
"1451","13","33","40","0.05","1","0","Ternary","0","0","MO"
"1452","22","30","40","0.05","1","0","Ternary","0","0","MO"
"1453","13","35","40","0.05","1","0","Ternary","0","0","MO"
"1454","10","33","40","0.05","1","0","Ternary","0","0","MO"
"1455","6","31","40","0.05","1","0","Ternary","0","0","MO"
"1456","16","36","40","0.05","1","0","Ternary","0","0","MO"
"1457","14","30","40","0.05","1","0","Ternary","0","0","MO"
"1458","11","34","40","0.05","1","0","Ternary","0","0","MO"
"1459","12","37","40","0.05","1","0","Ternary","0","0","MO"
"1460","14","27","40","0.05","1","0","Ternary","0","0","MO"
"1461","13","33","40","0.05","1","0","Ternary","0","0","MO"
"1462","16","32","40","0.05","1","0","Ternary","0","0","MO"
"1463","12","36","40","0.05","1","0","Ternary","0","0","MO"
"1464","13","31","40","0.05","1","0","Ternary","0","0","MO"
"1465","14","36","40","0.05","1","0","Ternary","0","0","MO"
"1466","9","33","40","0.05","1","0","Ternary","0","0","MO"
"1467","12","37","40","0.05","1","0","Ternary","0","0","MO"
"1468","15","33","40","0.05","1","0","Ternary","0","0","MO"
"1469","17","35","40","0.05","1","0","Ternary","0","0","MO"
"1470","17","28","40","0.05","1","0","Ternary","0","0","MO"
"1471","9","39","40","0.05","1","0","Ternary","0","0","MO"
"1472","16","31","40","0.05","1","0","Ternary","0","0","MO"
"1473","18","37","40","0.05","1","0","Ternary","0","0","MO"
"1474","12","36","40","0.05","1","0","Ternary","0","0","MO"
"1475","11","37","40","0.05","1","0","Ternary","0","0","MO"
"1476","17","36","40","0.05","1","0","Ternary","0","0","MO"
"1477","20","34","40","0.05","1","0","Ternary","0","0","MO"
"1478","15","35","40","0.05","1","0","Ternary","0","0","MO"
"1479","15","27","40","0.05","1","0","Ternary","0","0","MO"
"1480","15","27","40","0.05","1","0","Ternary","0","0","MO"
"1481","10","27","40","0.05","1","0","Ternary","0","0","MO"
"1482","11","36","40","0.05","1","0","Ternary","0","0","MO"
"1483","13","34","40","0.05","1","0","Ternary","0","0","MO"
"1484","15","37","40","0.05","1","0","Ternary","0","0","MO"
"1485","12","33","40","0.05","1","0","Ternary","0","0","MO"
"1486","13","33","40","0.05","1","0","Ternary","0","0","MO"
"1487","17","31","40","0.05","1","0","Ternary","0","0","MO"
"1488","8","37","40","0.05","1","0","Ternary","0","0","MO"
"1489","11","28","40","0.05","1","0","Ternary","0","0","MO"
"1490","9","35","40","0.05","1","0","Ternary","0","0","MO"
"1491","9","33","40","0.05","1","0","Ternary","0","0","MO"
"1492","17","34","40","0.05","1","0","Ternary","0","0","MO"
"1493","16","36","40","0.05","1","0","Ternary","0","0","MO"
"1494","17","28","40","0.05","1","0","Ternary","0","0","MO"
"1495","16","35","40","0.05","1","0","Ternary","0","0","MO"
"1496","10","37","40","0.05","1","0","Ternary","0","0","MO"
"1497","12","36","40","0.05","1","0","Ternary","0","0","MO"
"1498","16","37","40","0.05","1","0","Ternary","0","0","MO"
"1499","20","35","40","0.05","1","0","Ternary","0","0","MO"
"1500","13","35","40","0.05","1","0","Ternary","0","0","MO"
"1501","11","35","40","0.1","0.01","0","Ternary","0","0","MO"
"1502","12","34","40","0.1","0.01","0","Ternary","0","0","MO"
"1503","13","38","40","0.1","0.01","0","Ternary","0","0","MO"
"1504","16","36","40","0.1","0.01","0","Ternary","0","0","MO"
"1505","11","31","40","0.1","0.01","0","Ternary","0","0","MO"
"1506","19","35","40","0.1","0.01","0","Ternary","0","0","MO"
"1507","9","35","40","0.1","0.01","0","Ternary","0","0","MO"
"1508","13","36","40","0.1","0.01","0","Ternary","0","0","MO"
"1509","15","37","40","0.1","0.01","0","Ternary","0","0","MO"
"1510","17","39","40","0.1","0.01","0","Ternary","0","0","MO"
"1511","9","36","40","0.1","0.01","0","Ternary","0","0","MO"
"1512","21","36","40","0.1","0.01","0","Ternary","0","0","MO"
"1513","17","35","40","0.1","0.01","0","Ternary","0","0","MO"
"1514","10","34","40","0.1","0.01","0","Ternary","0","0","MO"
"1515","14","38","40","0.1","0.01","0","Ternary","0","0","MO"
"1516","15","34","40","0.1","0.01","0","Ternary","0","0","MO"
"1517","17","38","40","0.1","0.01","0","Ternary","0","0","MO"
"1518","19","37","40","0.1","0.01","0","Ternary","0","0","MO"
"1519","12","38","40","0.1","0.01","0","Ternary","0","0","MO"
"1520","11","36","40","0.1","0.01","0","Ternary","0","0","MO"
"1521","6","39","40","0.1","0.01","0","Ternary","0","0","MO"
"1522","23","38","40","0.1","0.01","0","Ternary","0","0","MO"
"1523","12","39","40","0.1","0.01","0","Ternary","0","0","MO"
"1524","20","36","40","0.1","0.01","0","Ternary","0","0","MO"
"1525","11","32","40","0.1","0.01","0","Ternary","0","0","MO"
"1526","12","36","40","0.1","0.01","0","Ternary","0","0","MO"
"1527","17","36","40","0.1","0.01","0","Ternary","0","0","MO"
"1528","10","32","40","0.1","0.01","0","Ternary","0","0","MO"
"1529","12","38","40","0.1","0.01","0","Ternary","0","0","MO"
"1530","19","37","40","0.1","0.01","0","Ternary","0","0","MO"
"1531","14","37","40","0.1","0.01","0","Ternary","0","0","MO"
"1532","11","37","40","0.1","0.01","0","Ternary","0","0","MO"
"1533","16","40","40","0.1","0.01","0","Ternary","0","0","MO"
"1534","6","34","40","0.1","0.01","0","Ternary","0","0","MO"
"1535","9","34","40","0.1","0.01","0","Ternary","0","0","MO"
"1536","14","37","40","0.1","0.01","0","Ternary","0","0","MO"
"1537","12","35","40","0.1","0.01","0","Ternary","0","0","MO"
"1538","16","37","40","0.1","0.01","0","Ternary","0","0","MO"
"1539","17","40","40","0.1","0.01","0","Ternary","0","0","MO"
"1540","20","36","40","0.1","0.01","0","Ternary","0","0","MO"
"1541","15","33","40","0.1","0.01","0","Ternary","0","0","MO"
"1542","14","34","40","0.1","0.01","0","Ternary","0","0","MO"
"1543","12","38","40","0.1","0.01","0","Ternary","0","0","MO"
"1544","12","37","40","0.1","0.01","0","Ternary","0","0","MO"
"1545","14","37","40","0.1","0.01","0","Ternary","0","0","MO"
"1546","15","36","40","0.1","0.01","0","Ternary","0","0","MO"
"1547","9","35","40","0.1","0.01","0","Ternary","0","0","MO"
"1548","17","34","40","0.1","0.01","0","Ternary","0","0","MO"
"1549","14","38","40","0.1","0.01","0","Ternary","0","0","MO"
"1550","18","37","40","0.1","0.01","0","Ternary","0","0","MO"
"1551","19","36","40","0.1","0.01","0","Ternary","0","0","MO"
"1552","13","34","40","0.1","0.01","0","Ternary","0","0","MO"
"1553","17","38","40","0.1","0.01","0","Ternary","0","0","MO"
"1554","11","34","40","0.1","0.01","0","Ternary","0","0","MO"
"1555","11","36","40","0.1","0.01","0","Ternary","0","0","MO"
"1556","20","38","40","0.1","0.01","0","Ternary","0","0","MO"
"1557","19","38","40","0.1","0.01","0","Ternary","0","0","MO"
"1558","7","39","40","0.1","0.01","0","Ternary","0","0","MO"
"1559","8","38","40","0.1","0.01","0","Ternary","0","0","MO"
"1560","13","34","40","0.1","0.01","0","Ternary","0","0","MO"
"1561","16","38","40","0.1","0.01","0","Ternary","0","0","MO"
"1562","12","35","40","0.1","0.01","0","Ternary","0","0","MO"
"1563","10","40","40","0.1","0.01","0","Ternary","0","0","MO"
"1564","11","33","40","0.1","0.01","0","Ternary","0","0","MO"
"1565","9","38","40","0.1","0.01","0","Ternary","0","0","MO"
"1566","11","36","40","0.1","0.01","0","Ternary","0","0","MO"
"1567","16","35","40","0.1","0.01","0","Ternary","0","0","MO"
"1568","22","37","40","0.1","0.01","0","Ternary","0","0","MO"
"1569","19","38","40","0.1","0.01","0","Ternary","0","0","MO"
"1570","18","30","40","0.1","0.01","0","Ternary","0","0","MO"
"1571","8","39","40","0.1","0.01","0","Ternary","0","0","MO"
"1572","19","32","40","0.1","0.01","0","Ternary","0","0","MO"
"1573","11","40","40","0.1","0.01","0","Ternary","0","0","MO"
"1574","10","36","40","0.1","0.01","0","Ternary","0","0","MO"
"1575","10","38","40","0.1","0.01","0","Ternary","0","0","MO"
"1576","15","38","40","0.1","0.01","0","Ternary","0","0","MO"
"1577","14","34","40","0.1","0.01","0","Ternary","0","0","MO"
"1578","14","39","40","0.1","0.01","0","Ternary","0","0","MO"
"1579","12","32","40","0.1","0.01","0","Ternary","0","0","MO"
"1580","13","39","40","0.1","0.01","0","Ternary","0","0","MO"
"1581","14","36","40","0.1","0.01","0","Ternary","0","0","MO"
"1582","12","36","40","0.1","0.01","0","Ternary","0","0","MO"
"1583","12","38","40","0.1","0.01","0","Ternary","0","0","MO"
"1584","11","39","40","0.1","0.01","0","Ternary","0","0","MO"
"1585","11","35","40","0.1","0.01","0","Ternary","0","0","MO"
